Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0001027  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   107   15506   15507  106.00000  106.00000  107.00000    89   15681   88.50000   88.50000   89.50000
0001028  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   107   15506   15507  106.00000  106.33333  107.00000    89   15681   88.50000   88.50000   89.50000
0001029  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   107   15506   15507  106.00000  106.66667  107.00000    89   15681   88.50000   88.50000   89.50000
0001030  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   108   15507   15508  107.00000  107.00000  108.00000    89   15682   88.50000   88.50000   89.50000
0001031  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   108   15507   15508  107.00000  107.33333  108.00000    89   15682   88.50000   88.50000   89.50000
0001032  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   108   15507   15508  107.00000  107.66667  108.00000    89   15682   88.50000   88.50000   89.50000
0001033  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   109   15508   15509  108.00000  108.00000  109.00000    89   15683   88.50000   88.50000   89.50000
0001034  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   109   15508   15509  108.00000  108.33333  109.00000    89   15683   88.50000   88.50000   89.50000
0001035  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   109   15508   15509  108.00000  108.66667  109.00000    89   15683   88.50000   88.50000   89.50000
0001036  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   110   15509   15510  109.00000  109.00000  110.00000    89   15684   88.50000   88.50000   89.50000
0001037  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   110   15509   15510  109.00000  109.33333  110.00000    89   15684   88.50000   88.50000   89.50000
0001038  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   110   15509   15510  109.00000  109.66667  110.00000    89   15684   88.50000   88.50000   89.50000
0001039  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   111   15510   15511  110.00000  110.00000  111.00000    89   15685   88.50000   88.50000   89.50000
0001040  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   111   15510   15511  110.00000  110.33333  111.00000    89   15685   88.50000   88.50000   89.50000
0001041  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   111   15510   15511  110.00000  110.66667  111.00000    89   15685   88.50000   88.50000   89.50000
0001042  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   112   15511   15512  111.00000  111.00000  112.00000    89   15686   88.50000   88.50000   89.50000
0001043  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   112   15511   15512  111.00000  111.33333  112.00000    89   15686   88.50000   88.50000   89.50000
0001044  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   112   15511   15512  111.00000  111.66667  112.00000    89   15686   88.50000   88.50000   89.50000
0001045  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   113   15512   15513  112.00000  112.00000  113.00000    89   15687   88.50000   88.50000   89.50000
0001046  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   113   15512   15513  112.00000  112.33333  113.00000    89   15687   88.50000   88.50000   89.50000
0001047  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   113   15512   15513  112.00000  112.66667  113.00000    89   15687   88.50000   88.50000   89.50000
0001048  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   114   15513   15514  113.00000  113.00000  114.00000    89   15688   88.50000   88.50000   89.50000
0001049  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   114   15513   15514  113.00000  113.33333  114.00000    89   15688   88.50000   88.50000   89.50000
0001050  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   114   15513   15514  113.00000  113.66667  114.00000    89   15688   88.50000   88.50000   89.50000
0001051  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   115   15514   15515  114.00000  114.00000  115.00000    89   15689   88.50000   88.50000   89.50000
0001052  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   115   15514   15515  114.00000  114.33333  115.00000    89   15689   88.50000   88.50000   89.50000
0001053  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   115   15514   15515  114.00000  114.66667  115.00000    89   15689   88.50000   88.50000   89.50000
0001054  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   116   15515   15516  115.00000  115.00000  116.00000    89   15690   88.50000   88.50000   89.50000
0001055  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   116   15515   15516  115.00000  115.33333  116.00000    89   15690   88.50000   88.50000   89.50000
0001056  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   116   15515   15516  115.00000  115.66667  116.00000    89   15690   88.50000   88.50000   89.50000
0001057  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   117   15516   15517  116.00000  116.00000  117.00000    89   15691   88.50000   88.50000   89.50000
0001058  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   117   15516   15517  116.00000  116.33333  117.00000    89   15691   88.50000   88.50000   89.50000
0001059  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   117   15516   15517  116.00000  116.66667  117.00000    89   15691   88.50000   88.50000   89.50000
0001060  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   118   15517   15518  117.00000  117.00000  118.00000    89   15692   88.50000   88.50000   89.50000
0001061  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   118   15517   15518  117.00000  117.33333  118.00000    89   15692   88.50000   88.50000   89.50000
0001062  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   118   15517   15518  117.00000  117.66667  118.00000    89   15692   88.50000   88.50000   89.50000
0001063  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   119   15518   15519  118.00000  118.00000  119.00000    89   15693   88.50000   88.50000   89.50000
0001064  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   119   15518   15519  118.00000  118.33333  119.00000    89   15693   88.50000   88.50000   89.50000
0001065  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   119   15518   15519  118.00000  118.66667  119.00000    89   15693   88.50000   88.50000   89.50000
0001066  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   120   15519   15520  119.00000  119.00000  120.00000    89   15694   88.50000   88.50000   89.50000
0001067  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   120   15519   15520  119.00000  119.33333  120.00000    89   15694   88.50000   88.50000   89.50000
0001068  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   120   15519   15520  119.00000  119.66667  120.00000    89   15694   88.50000   88.50000   89.50000
0001069  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   15520   15521  120.00000  120.00000  121.00000    89   15695   88.50000   88.50000   89.50000
0001070  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   15520   15521  120.00000  120.33333  121.00000    89   15695   88.50000   88.50000   89.50000
0001071  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   15520   15521  120.00000  120.66667  121.00000    89   15695   88.50000   88.50000   89.50000
0001072  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   15500   15501  100.00000  100.00000  101.00000    89   15675   88.50000   88.83333   89.50000
0001073  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   15500   15501  100.00000  100.33333  101.00000    89   15675   88.50000   88.83333   89.50000
0001074  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   15500   15501  100.00000  100.66667  101.00000    89   15675   88.50000   88.83333   89.50000
0001075  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   15501   15502  101.00000  101.00000  102.00000    89   15676   88.50000   88.83333   89.50000
0001076  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   102   15501   15502  101.00000  101.33333  102.00000    89   15676   88.50000   88.83333   89.50000
0001077  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   102   15501   15502  101.00000  101.66667  102.00000    89   15676   88.50000   88.83333   89.50000
0001078  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   103   15502   15503  102.00000  102.00000  103.00000    89   15677   88.50000   88.83333   89.50000
0001079  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   103   15502   15503  102.00000  102.33333  103.00000    89   15677   88.50000   88.83333   89.50000
0001080  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   103   15502   15503  102.00000  102.66667  103.00000    89   15677   88.50000   88.83333   89.50000
0001081  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   104   15503   15504  103.00000  103.00000  104.00000    89   15678   88.50000   88.83333   89.50000
0001082  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   104   15503   15504  103.00000  103.33333  104.00000    89   15678   88.50000   88.83333   89.50000
0001083  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   104   15503   15504  103.00000  103.66667  104.00000    89   15678   88.50000   88.83333   89.50000
0001084  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   105   15504   15505  104.00000  104.00000  105.00000    89   15679   88.50000   88.83333   89.50000
0001085  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   105   15504   15505  104.00000  104.33333  105.00000    89   15679   88.50000   88.83333   89.50000
0001086  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   105   15504   15505  104.00000  104.66667  105.00000    89   15679   88.50000   88.83333   89.50000
0001087  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   106   15505   15506  105.00000  105.00000  106.00000    89   15680   88.50000   88.83333   89.50000
0001088  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   106   15505   15506  105.00000  105.33333  106.00000    89   15680   88.50000   88.83333   89.50000
0001089  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   106   15505   15506  105.00000  105.66667  106.00000    89   15680   88.50000   88.83333   89.50000
0001090  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   107   15506   15507  106.00000  106.00000  107.00000    89   15681   88.50000   88.83333   89.50000
0001091  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   107   15506   15507  106.00000  106.33333  107.00000    89   15681   88.50000   88.83333   89.50000
0001092  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   107   15506   15507  106.00000  106.66667  107.00000    89   15681   88.50000   88.83333   89.50000
0001093  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   108   15507   15508  107.00000  107.00000  108.00000    89   15682   88.50000   88.83333   89.50000
0001094  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   108   15507   15508  107.00000  107.33333  108.00000    89   15682   88.50000   88.83333   89.50000
0001095  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   108   15507   15508  107.00000  107.66667  108.00000    89   15682   88.50000   88.83333   89.50000
0001096  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   109   15508   15509  108.00000  108.00000  109.00000    89   15683   88.50000   88.83333   89.50000
0001097  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   109   15508   15509  108.00000  108.33333  109.00000    89   15683   88.50000   88.83333   89.50000
0001098  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   109   15508   15509  108.00000  108.66667  109.00000    89   15683   88.50000   88.83333   89.50000
0001099  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   110   15509   15510  109.00000  109.00000  110.00000    89   15684   88.50000   88.83333   89.50000
0001100  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   110   15509   15510  109.00000  109.33333  110.00000    89   15684   88.50000   88.83333   89.50000
0001101  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   110   15509   15510  109.00000  109.66667  110.00000    89   15684   88.50000   88.83333   89.50000
0001102  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   111   15510   15511  110.00000  110.00000  111.00000    89   15685   88.50000   88.83333   89.50000
0001103  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   111   15510   15511  110.00000  110.33333  111.00000    89   15685   88.50000   88.83333   89.50000
0001104  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   111   15510   15511  110.00000  110.66667  111.00000    89   15685   88.50000   88.83333   89.50000
0001105  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   112   15511   15512  111.00000  111.00000  112.00000    89   15686   88.50000   88.83333   89.50000
0001106  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   112   15511   15512  111.00000  111.33333  112.00000    89   15686   88.50000   88.83333   89.50000
0001107  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   112   15511   15512  111.00000  111.66667  112.00000    89   15686   88.50000   88.83333   89.50000
0001108  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   113   15512   15513  112.00000  112.00000  113.00000    89   15687   88.50000   88.83333   89.50000
0001109  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   113   15512   15513  112.00000  112.33333  113.00000    89   15687   88.50000   88.83333   89.50000
0001110  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   113   15512   15513  112.00000  112.66667  113.00000    89   15687   88.50000   88.83333   89.50000
0001111  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   114   15513   15514  113.00000  113.00000  114.00000    89   15688   88.50000   88.83333   89.50000
0001112  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   114   15513   15514  113.00000  113.33333  114.00000    89   15688   88.50000   88.83333   89.50000
0001113  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   114   15513   15514  113.00000  113.66667  114.00000    89   15688   88.50000   88.83333   89.50000
0001114  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   115   15514   15515  114.00000  114.00000  115.00000    89   15689   88.50000   88.83333   89.50000
0001115  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   115   15514   15515  114.00000  114.33333  115.00000    89   15689   88.50000   88.83333   89.50000
0001116  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   115   15514   15515  114.00000  114.66667  115.00000    89   15689   88.50000   88.83333   89.50000
0001117  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   116   15515   15516  115.00000  115.00000  116.00000    89   15690   88.50000   88.83333   89.50000
0001118  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   116   15515   15516  115.00000  115.33333  116.00000    89   15690   88.50000   88.83333   89.50000
0001119  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   116   15515   15516  115.00000  115.66667  116.00000    89   15690   88.50000   88.83333   89.50000
0001120  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   117   15516   15517  116.00000  116.00000  117.00000    89   15691   88.50000   88.83333   89.50000
0001121  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   117   15516   15517  116.00000  116.33333  117.00000    89   15691   88.50000   88.83333   89.50000
0001122  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   117   15516   15517  116.00000  116.66667  117.00000    89   15691   88.50000   88.83333   89.50000
0001123  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   118   15517   15518  117.00000  117.00000  118.00000    89   15692   88.50000   88.83333   89.50000
0001124  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   118   15517   15518  117.00000  117.33333  118.00000    89   15692   88.50000   88.83333   89.50000
0001125  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   118   15517   15518  117.00000  117.66667  118.00000    89   15692   88.50000   88.83333   89.50000
